Ref,CharDate,Character,CharNote,CDate,UDate,CName,UName
1687,"06/05/67 00:00:00",264,"Takes over as P.C. from P.C. Bates (Ep:4266) His wife is called Barbara.  They have no children.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1688,"06/22/67 00:00:00",162,"1967: Adam Archer (Travers-Macy) Macy only from 1977.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1689,"06/22/67 00:00:00",204,"His mother dies leaving him money.  He buys a snazzy Italian","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1690,"06/22/67 00:00:00",162,"Travers-Macy (known as Roger Patillo initially) who was has red hair.  Born 22nd June 1967.  Adopted by Roger","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1691,"06/22/67 00:00:00",9,"Her illegitimate baby boy is born (Adam).","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1692,"06/22/67 00:00:00",162,"Jennifer Archer's first husband.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1693,"06/22/67 00:00:00",204,"sports car.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1694,"06/22/67 00:00:00",162,"Illegitimate son of Jennifer Archer and Paddy Redmond. He","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1695,"07/01/67 00:00:00",9,"Revealed that the father of Adam is Paddy Redmond.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1696,"07/25/67 00:00:00",241,"Retirement party at the village hall. Phil presents a cheque","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1697,"08/01/67 00:00:00",261,"A rather","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1698,"09/01/67 00:00:00",226,"No date in September specified: Girl friend of Charles Brown","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1699,"10/05/67 00:00:00",225,"Mail van robbery carried out by Brown and Gabriel.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1700,"11/01/67 00:00:00",225,"under a stack of hay bales at Paunton Farm. concerned in the mail van robbery when the van is found for a former offence, and is later charged with being Brown is recognised by a police sergent and arrested","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1701,"03/07/68 00:00:00",194,"Finds out Fred has been carrying on with other women for the","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1702,"06/01/68 00:00:00",194,"Has started to smoke and also enjoys a Sherry!","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1703,"06/16/68 00:00:00",21,"Birthday - Maiden name Ruth Pritchard.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1704,"09/01/68 00:00:00",24,"1968 (Sept): Walford Farm Institute, Shropshire.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1705,"01/01/69 00:00:00",211,"DATE NOT SPECIFIED: Brigadier Winstanley's Housekeeper","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1706,"04/07/69 00:00:00",234,"Is often off sick (Episode 4746) May leave The Bull.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1707,"06/01/69 00:00:00",24,"1969 (June): Passes Walford course with distinction.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1708,"06/13/69 00:00:00",174,"First appearance: Episode 4795 Actor: Humphrey Morton.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1712,"07/10/69 00:00:00",204,"Episode 4814. Working at Grey Gables and getting on very well with guests","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1714,"12/01/69 00:00:00",478,"Charles takes out insurance policies to cover his education until after he leaves University","02/10/99 00:00:00","02/11/99 15:17:45","DataEase","gartyp01"
1716,"12/31/69 00:00:00",204,"but left for greater things later in 1969. (No date given)","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1717,"01/01/70 00:00:00",5,"1970: Goes to Boarding School.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1718,"01/01/70 00:00:00",29,"by his first wife Ellen.  Left his wife Ellen in 1970. Two children, Terry born 1960 and Karen 13 yrs born 1962.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1719,"03/24/70 00:00:00",79,"First Episode: 4997 Tenant farmer on Brigadier's Estate.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1720,"11/18/70 00:00:00",470,"Au Pair at Brookfield from Northern France. Her uncle was a farmer","02/10/99 00:00:00","04/11/01 17:01:08","DataEase","fishec50"
1721,"11/19/70 00:00:00",173,"Rides as old fashioned bike. First appearance: Actress Mollie Harris: Episode 5169.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1722,"12/24/70 00:00:00",3,"Birthday - Daughter of Roger and Jennifer - weight six and TRAVERS-MACY (MACY only from May 1977). a half pounds. Dark curly hair and blue eyes. DEBORAH","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1723,"03/01/71 00:00:00",173,"Is sacked from Arkwright Hall after a disagreement with","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1725,"04/29/71 00:00:00",264,"Ep:5284 has left Ambridge.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1726,"06/29/71 00:00:00",173,"She is a Widow.  Her first husband, Herbert Lily, died in","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1727,"10/26/71 00:00:00",192,"Headmistresss of Village School episode 5412.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1728,"12/12/71 00:00:00",129,"Birthday: born at 2.30am weighing 6lbs 12ozs. Lucy Judith. Daughter of Sid and Polly Perks (Polly later died in crash).","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1730,"03/15/72 00:00:00",238,"Came to give talk to Ambridge WI on Corn Dollies. ACTUALITY.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1733,"04/18/72 00:00:00",465,"Jack Woolley's solicitor who interviews Nora Salt.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1734,"04/25/72 00:00:00",381,"Housekeeper/Driver to Laura","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1738,"06/22/72 00:00:00",149,"Inhabitant of Ambridge: Rather eccentric. Late husband's","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1739,"07/05/72 00:00:00",149,"name was Humphrey Spenlowe and she keeps in contact with","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1740,"08/30/72 00:00:00",268,"Welsh Farmer bought land in Ambridge, North of Lakey Hill. Successful small farmer in Wales from Carmarthenshire. Episode 5633 First Episode.  Late wife called Gwennie.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1741,"08/31/72 00:00:00",184,"First appearance: Episode 5634. Actor Raymond Skipp.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1742,"09/01/72 00:00:00",184,"Established he is very good with a shot gun.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1743,"09/04/72 00:00:00",247,"Episode 5636: Retired Engine Driver employed by Woolley to","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1744,"09/04/72 00:00:00",245,"First Appearance 5636: Black Country girl but well educated.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1745,"09/19/72 00:00:00",268,"The old Ambridge stocks found on his land and donated to the He and his son Gwyn have started work on the land he has bought for his son.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1746,"09/19/72 00:00:00",270,"First appearance episode 5647: Son of Haydn Evans.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1747,"10/23/72 00:00:00",264,"Returns to Ambridge as PC his area covers Penny Hassett almost across to Hollerton. (Ep:5671).","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1748,"10/26/72 00:00:00",264,"Moves into Station House at the weekend.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1749,"11/02/72 00:00:00",269,"First appearance episode 5679 arrives unexpectedly in Brother of Gwyn Evans and Son of Haydn Evans.  Went to Ambridge. University and is a Bachelor of Arts.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1750,"11/06/72 00:00:00",269,"Ep:5681 Leaves Ambridge - and a trail of debts.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1751,"11/07/72 00:00:00",269,"Has taken £20 from Angela Cooper - his brother's girlfriend.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1752,"11/09/72 00:00:00",97,"Birthday.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1753,"11/14/72 00:00:00",105,"Unheard but first entry episode: 5687 He was at Junior","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1754,"01/12/73 00:00:00",149,"On the Committee for Ambridge Festival. Ep: 5730.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1755,"03/08/73 00:00:00",332,"Comes from Edinburgh. Used to do competition horse riding fall she will be unable to have children. fracture below the knee and is now lame. Also, due to the until a bad fall brought that to an end. She had a multiple","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1756,"03/12/73 00:00:00",471,"Was Mrs P's neighbour in London. She has an operation and","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1757,"03/23/73 00:00:00",203,"Nanny employed by the Bellamy's Episode:5780","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1758,"03/30/73 00:00:00",36,"Son of Ralph Bellamy and Lilian Bellamy. Birthday 30th March 1973.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1759,"04/03/73 00:00:00",52,"Recommended by Agricultural Training Committee. Town Lad. Lodging with Woodfords.  Will attend day release classes. He came to Ambridge to work at Ambridge Farmers. Aged 16","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1760,"04/04/73 00:00:00",29,"FIRST EPISODE 5788.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1761,"04/04/73 00:00:00",203,"Offends Mrs Blossom.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1762,"04/06/73 00:00:00",203,"Insists on strict routine episode 5790.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1763,"04/09/73 00:00:00",29,"Armstrong.  (George is described as reserved, fortyish). Starts work for Jack Woolley- new keeper at Grey Gables. to Jack Woolley. Will share Grey Gables Lodge with Gordon Recommended by Lord Netherbourne who used to employ him","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1764,"04/16/73 00:00:00",270,"Writes to his father saying he has married Angela Cooper.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1765,"04/16/73 00:00:00",268,"Gwyn and Angela are emigrating to Canada.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1766,"04/17/73 00:00:00",36,"Nanny is Mrs. Beard. Very strict. Later sacked. To be called JAMES (no nickname) RODNEY DOMINIC BELLAMY.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1767,"04/25/73 00:00:00",247,"Stan refuses his job offer but tells Woolley that he can't","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1768,"05/02/73 00:00:00",203,"Wishes to be known as ""Nanny Bellamy"". Episode 5808.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1769,"05/13/73 00:00:00",36,"Christened.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1770,"05/14/73 00:00:00",36,"Godparents: Carol and John Tregorran & Tony Archer","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1771,"07/01/73 00:00:00",268,"Offers Tony Archer a Partnership in the Farm.  He accepts Tony will leave Ambridge Farmers and join him at Michaelmas","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1772,"07/01/73 00:00:00",14,"Established that Guy Pemberton calls her MARJORIE.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1773,"08/01/73 00:00:00",268,"Takes on job of Parish Clerk on a month or so's trial.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1774,"08/01/73 00:00:00",192,"Mother dies and she decides to leave Ambridge at the end of","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1775,"09/01/73 00:00:00",270,"Is in Vancouver, working in a shoe shop.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1776,"09/01/73 00:00:00",268,"Is to buy Martha Woodford's cottage at Penny Hassett.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1777,"09/22/73 00:00:00",149,"Goes on trip to Holland which she thoroughly enjoys.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1778,"09/27/73 00:00:00",149,"Returns from Holland trip.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1779,"10/01/73 00:00:00",163,"First appearance episode 5916.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1780,"01/01/74 00:00:00",268,"Is continuing as Parish Clerk.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1781,"01/01/74 00:00:00",457,"The firm of solicitors used by Jack Woolley for the divorce.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1782,"01/01/74 00:00:00",268,"Carved nameplate from local quarry","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1783,"02/01/74 00:00:00",268,"Is trying to form a choir with Tom as soloist.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1784,"03/01/74 00:00:00",268,"Wants cottage re-named Hafod or Haven. Stone cottage nameplate has cracked - Walter will carve one.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1785,"04/04/74 00:00:00",120,"Has received a letter to quit from Bellamy's Solicitors.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1786,"05/06/74 00:00:00",259,"New housekeeper cum matron at the Field Centre. V.Satisfact.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1787,"05/13/74 00:00:00",120,"First appearance Episode: 6076.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1788,"06/01/74 00:00:00",262,"June 1974 he was the travelling blacksmith.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1789,"07/01/74 00:00:00",268,"Cottage now called Hafod.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1790,"07/02/74 00:00:00",20,"First appearance in Archers episode 6112. Niece of Haydn Evans.  Looks after herd of Welsh Blacks.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1791,"08/29/74 00:00:00",271,"painting firm - aged 40-45 arrives at The Bull as a paying First appearance episode 6154: David Escott is a rep for a guest","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1792,"12/12/74 00:00:00",114,"First episode 6229: Actress: Margaret John. Character is","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1793,"12/12/74 00:00:00",70,"Was Tony Archer's best man.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1794,"01/01/75 00:00:00",268,"Is buying Bellamy's garage.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1795,"01/01/75 00:00:00",129,"1975: Is attending playgroup - still unheard.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1796,"01/27/75 00:00:00",268,"Re-names garage","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1797,"02/01/75 00:00:00",83,"Has bought Bull Farm.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1798,"02/01/75 00:00:00",84,"Moved into Bull Farm.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1799,"03/05/75 00:00:00",84,"First TX appearance Episode: 6288","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1801,"03/15/75 00:00:00",1,"His parents had been killed in a car crash","02/10/99 00:00:00","01/18/07 11:35:42","DataEase","fishec50"
1802,"03/26/75 00:00:00",265,"mix much in village life.  Plays in Ladies football team. Wife of Colin Drury the local P.C.  No children and doesn't","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1804,"06/03/75 00:00:00",83,"First appearance in episode 6352 tx.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1806,"08/27/75 00:00:00",265,"ESTABLISHED: she is NOT a member of the WI.(Ep: 6413)","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1807,"08/29/75 00:00:00",267,"Agricultural student helping at Brookfield Ep:6415.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1808,"09/15/75 00:00:00",114,"Her husband is a tournament bowls player.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1809,"09/16/75 00:00:00",404,"In his late 50's married no children. Rumoured that his only","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1810,"11/04/75 00:00:00",472,"Farmer fined for effluent disposal.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1811,"12/31/75 00:00:00",15,"John Daniel Archer born.  Son of Tony and Pat Archer.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1812,"01/01/76 00:00:00",15,"25th Anniversary Episode first ep:6504 weighs 7lb 1 ounce.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1813,"01/01/76 00:00:00",330,"Waitress at Grey Gables.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1814,"02/04/76 00:00:00",66,"He is the driving test examiner who fails Polly Perks. 6528","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
