,1,INT. MOOREêS KITCHEN. AM.,"Ernie, having made the bread for today, sits down to breakfast with Hilda and Jessie before going to catch up on his sleep. Jessie is their only child, their ray of sunshine, and very much loved by both of them. Unfortunately Norman Stone has told them of her backchat yesterday and they feel they have to tell her off about it. If sheêd been a boy Stone has told them heêd have boxed her ears. Thank goodness Iêm not she says and goes on to tell them she thinks sheês already a bit deaf mistaking Hun for bun. Despite their determination to tell her off she makes her parents laugh and her dad explains it comes from Attila the Hun who was a murdering, plundering monster. Sheês pleased that she now knows something that Çcleverê Adam doesnêt.","Ernie, Hilda, Jessie"
,2,INT. WILSON KITCHEN. AM.,"Adam, Florrie, Kitty and Jack are having breakfast when PC Stone arrives. Adam thinks itês about him and Jessie not being in school and starts to blurt things out causing a few raised eyebrows but itês nothing to do with that. So Adam sneaks out while he has the chance. Norman goes on to tells Albert, Florrie and Kitty that a body has been washed up along the coast but no one as yet has been able to identify it. Kitty faints again. Whist they bring her round there is some discussion as to who should identify it. Norman reminds them that itêll have been in the water for over a week so it wonêt be a pretty sight. Kitty insists it should be her but then passes out again. Jack absolutely forbids it. She has suffered enough. This will surely turn her insane. Albert says heêll go after his shift at work is over. Florrie panics. Someone else may have claimed him by then. The others look at her as if sheês lost her marbles. No one in their right mind would claim a body they didnêt know and have to pay funeral expenses. But Florrie thinks if thatês what it takes to convince Kitty Dieterês dead sheês prepared to do it. She canêt say this though and is simply insistent that she is the one with the time to go and identify the body. Being a woman they might not let her but she says in that case Albert can go after work.","Adam, Florrie, Kitty, Jack, Norman, Albert"
,3,INT. MOOREêS KITCHEN. AM.,"Pleased with her parentsê newfound good mood, Jessie feels confident to bring up the subject of Henri. She explains that Adam and she thought he was deaf and dumb and took him to her their teacher who can do sign language but it turns out he can hear but just canêt speak. They discovered that his name is Henri but his understanding of English isnêt so good. He can only understand Belch. This is what Jessie thinks Belgians speak. Again making her parents laugh. Her dadês says heêd understand either French or Flemish which is the Belgian language. Well, she said whatever it was he understood what her teacher was saying and then wrote down replies in his own language and guess what in his own country he is also a baker. Only itês called something like a pastry-in-the-air over there. She and Adam had thought he wanted to change his money at the bank but heêd being trying to tell them that heêd like to earn some money. Her parents are interested until Jessie outlines the plan that maybe Henri could come and work with Dad. Absolutely not, comes the reply. They do things differently over there. Our customers wouldnêt like it. He wouldnêt know one end of a spotted dick from another. Heês foreign and probably dirty. Jessie is told to drop the idea immediately and not ask again.","Jessie, Ernie, Hilda"
,4,EXT. STREET. AM.,"Meanwhile Adam has met Henri at the appointed time ready to introduce him to the bakery. Jessie runs out and tells them the bad news but Henri doesnêt understand what sheês saying. Adam is worried about how they will break the news to him. Jessie has a plan. Adam is to go in and distract her mum in the shop and she will smuggle Henri into the bakery at the back, set him to work and then bobs your uncle. Is she sure it will work. As sure as she is that Attila was the first Hun. ","Jessie, Adam, (Henri)"
,5,INT. PHOTOGRAPHIC STUDIO. LUNCHTIME,Sidney and Lillian have gone to lunch when Florrie comes in having been to the morgue. Sheês pleased to find Kitty on her own. She has some bad news. It was Dieter. Kitty cross-questions her.,"Florrie, Kitty"
,,,Did you see he had a birthmark on his back? Florrie is shocked. She did not! They only let me see his face - thank goodness! But I knew him well enough to know it was him. ,
,6,INT.  THE BAKERY. LUNCHTIME.,"Things have gone from bad to worse as far as Adam and Jessie are concerned. Henri has now put chocolate into his so-called bread. It didnêt even look like bread in the first place. It looks like an inedible, holy mess. Another good deed gone wrong, Jessie exclaims. Her parents are going to kill her. Hilda tries to come in but Jessie stalls her. She makes Adam sneak out and go into the shop because in doing so the bell rings. So Hilda has no option to go back into the shop.","Adam, Jessie, (Henri), Hilda"
,7,INT. WILSON HOUSE. PM.,"Florrie is putting the washing through the mangle when Kitty comes back in a rage. Kitty has been to the morgue. The body is not Dieter. How could her own mother lie to her like that? Florrie breaks down. Itês because she is her mother, because she loves her she wants to protect her. God knows this family has suffered enough. She can do nothing for Sam now but she is not going to lose another of her children even if it means breaking all Ten Commandments.","Florrie, Kitty"
,8,INT. BAKERS. PM.,Adam is worn out with having to open the door of the shop every time Hilda tires to investigate whatês happening out back. With some trepidation Adam and Jessie test Henriês product. They feel someone put a small piece of heaven in their mouths. They are delighted. Henri is delighted. Hilda comes in to find out what the commotion is about. Before she can tell them off Jessie persuades her to take a bit of the magic tasting bread. Hilda confirms that it is even better than a Bath Bun and that is her favourite. ,"Adam, Jessie, (Henri), Hilda"
,,,"Jessie is worried about what Ernie will say. You leave him to me, Her mother says confidently. Jessie is now on top of the world. Her faith in doing good deeds restored.",
,,,,
,,,,
15-Sep,MONDAY,,,
,SCENE 1.,INT: VICARAGE.  8.00AM.,"Dorothea has sat up all night with Mathieu who has become increasingly listless and unresponsive.  Ralph is shocked that he had to step over Marieke who, so worried about the baby, has slept on the floor outside Dorotheaês bedroom door all night.  He tells Dorothea to entrust the baby to Marieke for the morning and to get some sleep.  He will tell Esme to make her something to eat when she feels ready to get up.","Dorothea, Ralph"
,SCENE 2.,INT.  GRAHAM HOUSE.  8.30 AM,Isabel and Gabriel are having breakfast.  Gabriel noting that his daughterês cold didnêt last long is trying to put increasing demands on her.  Heêd like her to help him with the meeting and greeting of the refugee ships.  He doesnêt know how heês going to get everything done.  Not only does he have his duties as a JP but also there are lots of council meetings this week and he needs her help those as well.  Heêd like her to take notes for him because he can no longer read his own writing.  Isabel insists that she needs some time to prepare for Sunday school.  Gabriel is incensed.  Itês only Monday.  Sheês has all week.  She says she wonêt be long.  Sheêd just like to spend sometime in the front room playing the piano.  Well it will have to wait Gabriel insists because surely she hasnêt forgotten but Blind Ned is coming to tune the piano today.  She has forgotten but undeterred leaves the house and her father to cope with Blind Ned.,"Gabriel, Isabel"
